"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.2559369424913e-135,0.667386768965531,0.865,0.767,9.11597225158713e-131,"0","Luzp1"
3.26172263577204e-134,0.921176717888359,0.737,0.561,9.13217103563456e-130,"0","Cp"
1.1498525215444e-133,0.459726184029788,0.964,0.919,3.21935708982001e-129,"0","Cd63"
1.35667976011513e-132,0.761677806910437,0.782,0.656,3.79843199237034e-128,"0","Yrdc"
1.78559369949381e-131,1.02377400329165,0.639,0.46,4.99930523984276e-127,"0","Rap2b"
6.86670864597765e-131,0.788787473802665,0.799,0.682,1.92254108670082e-126,"0","Ddx3y"
2.75366728959325e-129,0.594289808639404,0.848,0.71,7.70971767740317e-125,"0","Klf5"
6.96453355579661e-126,0.989025308725563,0.646,0.469,1.94993010495193e-121,"0","Runx1"
1.0031135912303e-123,0.930702807837233,0.695,0.556,2.80851743272659e-119,"0","Ptpn1"
7.22628632570259e-123,0.723953564620358,0.809,0.706,2.02321564547021e-118,"0","Gnl3"
1.78298159711273e-122,1.34401308656575,0.554,0.382,4.99199187559623e-118,"0","Uap1"
5.67314368115573e-121,1.17564096616308,0.736,0.635,1.58836676784998e-116,"0","Sprr1a"
9.32200352409411e-121,0.738288859822721,0.768,0.631,2.60997454667587e-116,"0","Cdh1"
3.42732322609972e-119,0.418106012006076,0.973,0.952,9.595819568434e-115,"0","Tomm20"
3.58438238965117e-119,1.02702221106975,0.571,0.386,1.00355538145454e-114,"0","Stk40"
1.9207676902631e-118,1.34070981540903,0.49,0.305,5.37776537919863e-114,"0","Dusp14"
2.32232515485569e-118,1.569842291404,0.532,0.357,6.50204596856497e-114,"0","Fam107b"
6.46168779172889e-118,0.403925399298392,0.985,0.969,1.80914334792825e-113,"0","Sf3b1"
1.67843845878655e-117,0.712657885151524,0.674,0.481,4.69929199691059e-113,"0","Noct"
5.96463655034824e-117,0.452714434892799,0.959,0.941,1.6699789413665e-112,"0","Arf4"
2.44480337835812e-116,0.28477538807497,0.998,0.996,6.84496049872706e-112,"0","Myl6"
4.04962024919817e-116,1.00956858266106,0.632,0.478,1.1338126773705e-111,"0","Slc7a1"
1.3131110767468e-115,1.27456784714802,0.463,0.272,3.6764483926757e-111,"0","Homer1"
3.06699024776685e-115,0.526386337271751,0.928,0.868,8.58695929569764e-111,"0","Ankrd11"
1.97890831000472e-114,0.379203626269625,0.988,0.979,5.54054748635121e-110,"0","Bsg"
1.00297520894984e-113,0.898462759861964,0.668,0.515,2.80812999001777e-109,"0","Itgav"
2.44631273827486e-113,0.724457809657499,0.746,0.597,6.84918640462195e-109,"0","Pde4b"
5.66574485640456e-112,0.554640764350907,0.874,0.783,1.58629524489615e-107,"0","Spag9"
1.66856151179437e-111,0.740598254995384,0.741,0.587,4.67163852072189e-107,"0","Irs2"
2.75436537860728e-111,0.933620624804929,0.664,0.511,7.71167218702465e-107,"0","Aebp2"
3.84645865137997e-110,0.478960843690769,0.947,0.909,1.07693149321336e-105,"0","Arpc2"
8.77101760520706e-108,2.0567648771851,0.344,0.176,2.45570950910587e-103,"0","Egln3"
1.20586594783358e-107,0.630148102251483,0.9,0.846,3.37618348074447e-103,"0","Ldha"
6.12847653633164e-107,0.574273216740127,0.878,0.803,1.71585086064213e-102,"0","Smarca5"
1.84989594796726e-106,1.88513949765357,0.266,0.106,5.17933867511874e-102,"0","Dennd2c"
5.04743401336131e-105,0.942907129057158,0.622,0.473,1.4131805750609e-100,"0","Tes"
5.87622978658871e-105,0.672558383990397,0.818,0.739,1.64522681564911e-100,"0","Ddx21"
5.36018213714346e-104,0.580835529172551,0.835,0.761,1.50074379475742e-99,"0","Prkar1a"
5.55809858430037e-104,1.02602196097409,0.586,0.439,1.55615644163242e-99,"0","Eml4"
1.44295748482731e-103,0.702906154323663,0.774,0.677,4.03999236601951e-99,"0","Eif4e"
2.66071933203941e-102,1.4212857611188,0.453,0.281,7.44948198584393e-98,"0","Plaur"
8.29221280876568e-102,0.55894603589209,0.857,0.777,2.32165374219821e-97,"0","Rassf1"
2.58048645730801e-101,0.537150460614471,0.871,0.81,7.22484598317096e-97,"0","Arf6"
1.45754821734905e-100,0.704386967960475,0.799,0.712,4.08084349893387e-96,"0","Mrps6"
2.47493186054835e-100,0.505821435097692,0.975,0.949,6.92931422316326e-96,"0","Ifrd1"
3.81309299257933e-100,0.762596767766788,0.717,0.614,1.06758977606236e-95,"0","Hif1a"
7.97140440114415e-100,0.678262341815342,0.759,0.66,2.23183380423234e-95,"0","Vasp"
9.06554543738583e-100,0.946022351541107,0.602,0.451,2.53817141155928e-95,"0","Baz1a"
9.25798144559847e-100,0.632883133319379,0.89,0.853,2.59204964513866e-95,"0","Sfr1"
1.60859658874199e-99,0.542967485094256,0.878,0.817,4.50374872915982e-95,"0","Bzw1"
2.32102135240125e-99,0.61135793081798,0.832,0.77,6.49839558245303e-95,"0","Eif3j1"
4.98673324959155e-99,0.798631303118265,0.63,0.461,1.39618557522064e-94,"0","Lamb3"
2.58298074702188e-97,1.55314977232407,0.329,0.163,7.23182949551186e-93,"0","Gch1"
5.30833743248151e-97,0.466232213825235,0.917,0.871,1.48622831434617e-92,"0","U2af1"
1.92409385398442e-96,1.43365359332857,0.367,0.195,5.38707797238557e-92,"0","Nrg1"
1.59294522730384e-95,0.352264438815671,0.99,0.966,4.45992804740528e-91,"0","Cldn4"
1.62475374720806e-95,0.474725517782872,0.902,0.844,4.54898554143314e-91,"0","Mapre1"
1.7032494757189e-95,0.815187618392952,0.766,0.675,4.76875788211776e-91,"0","Pgam1"
2.61420395755726e-95,1.55226723032701,0.355,0.188,7.31924824036881e-91,"0","Hcar2"
4.63931691669038e-95,0.443134217610653,0.942,0.903,1.29891595033497e-90,"0","Ywhaz"
5.47685264125256e-95,1.74116545968478,0.262,0.111,1.53340920249789e-90,"0","Fam83g"
4.08826075868467e-94,1.07228320032091,0.511,0.344,1.14463124721653e-89,"0","Iffo2"
5.98750622746941e-94,0.731901924809102,0.727,0.61,1.67638199356689e-89,"0","Gtpbp4"
4.68605722982569e-92,0.866598973314805,0.709,0.607,1.3120023032066e-87,"0","Plet1"
7.30638221866708e-92,0.453852366644561,0.936,0.899,2.04564089358241e-87,"0","Hnrnpab"
1.86960919162059e-91,0.426239069877513,0.919,0.839,5.23453181469932e-87,"0","Chka"
3.60401506767727e-91,0.82689301889117,0.669,0.537,1.00905213864828e-86,"0","Serpinb5"
7.91088914683132e-91,0.601631487053211,0.824,0.733,2.21489074332983e-86,"0","Thbs1"
1.54033609641947e-89,0.842674998478756,0.849,0.815,4.31263300275523e-85,"0","Maged1"
4.6050643664487e-87,0.360541215943871,0.995,0.993,1.28932592131831e-82,"0","Ncl"
8.23274080848798e-87,0.538310569054526,0.851,0.791,2.30500277156046e-82,"0","Ube2n"
8.80356821715139e-87,0.932933925730461,0.511,0.348,2.46482302943805e-82,"0","Maf"
1.68863769017644e-86,0.432533958984518,0.94,0.877,4.727847804956e-82,"0","Coq10b"
1.92827881995233e-86,1.52758061286209,0.339,0.185,5.39879504010254e-82,"0","Cbarp"
8.1725738037351e-85,1.64055687153934,0.295,0.145,2.28815721356975e-80,"0","Pmepa1"
3.26518075224528e-84,0.924566581350449,0.569,0.424,9.14185307013635e-80,"0","N4bp3"
1.17556859204836e-83,1.06021957418445,0.473,0.32,3.291356944017e-79,"0","Smtn"
2.25341052732925e-83,1.29493909637455,0.852,0.819,6.30909879441643e-79,"0","Cxcl10"
6.2780693528302e-83,1.05581622256251,0.47,0.317,1.7577338574054e-78,"0","Epha2"
7.70188970819813e-83,0.592916226678839,0.774,0.667,2.15637508050131e-78,"0","Foxa1"
3.92322554566273e-82,0.639343676871186,0.675,0.541,1.09842468827465e-77,"0","Cxcl16"
3.98612507044858e-82,1.05384426083173,0.429,0.269,1.11603529722419e-77,"0","Bach1"
5.28875660162654e-82,1.19961997531681,0.38,0.22,1.4807460733234e-77,"0","Fam110c"
7.8435913091022e-82,0.413229207214655,0.929,0.896,2.19604869472243e-77,"0","Actn4"
8.59766337395897e-80,0.329825389825029,0.962,0.933,2.40717379144103e-75,"0","Ube2s"
9.75164725070262e-80,0.568213849881815,0.814,0.748,2.73026619725172e-75,"0","Cdv3"
7.43662525535104e-79,0.493089963531621,0.876,0.825,2.08210633899319e-74,"0","Aldoa"
1.65262513138414e-78,0.91567247717115,0.557,0.423,4.62701984284931e-74,"0","Tpbg"
3.04960727586161e-78,0.443398809733683,0.898,0.867,8.53829045095734e-74,"0","Ddx3x"
3.73328757766245e-77,0.609192435064773,0.755,0.675,1.04524585599393e-72,"0","Rbbp6"
1.37291619864522e-76,0.689325765203629,0.75,0.678,3.8438907729669e-72,"0","Nars"
2.90430001052346e-76,1.5101195905394,0.246,0.11,8.13145916946358e-72,"0","Gm11713"
6.28931180196556e-76,0.323862194520929,0.974,0.965,1.76088151831432e-71,"0","Csnk1a1"
1.36106170425045e-75,1.30762784209694,0.313,0.167,3.81070055956041e-71,"0","Il6ra"
4.11141493468825e-75,0.46052503356706,0.92,0.877,1.15111395341402e-70,"0","Ctsl"
1.5123686009949e-74,1.30975051519422,0.35,0.205,4.23432960906553e-70,"0","Sgms2"
1.76888693951118e-74,1.15006162765158,0.44,0.297,4.95252965324341e-70,"0","Sult5a1"
1.83369254003529e-74,1.17472518276095,0.497,0.371,5.13397237359081e-70,"0","Agpat5"
6.23712101836856e-74,0.867732967641679,0.571,0.418,1.74626914272283e-69,"0","Pde10a"
1.86393888548318e-73,0.324718040746624,0.984,0.967,5.2186560915758e-69,"0","Eif5a"
5.41578869158467e-73,0.833421993583094,0.61,0.506,1.51631251786988e-68,"0","Rock2"
6.07315225980791e-73,0.411819213834143,0.929,0.888,1.70036116970102e-68,"0","Zfand5"
6.64052302190485e-73,1.57682705271625,0.273,0.136,1.85921363567292e-68,"0","Srxn1"
6.90440883488686e-73,0.842727437729053,0.591,0.469,1.93309638559162e-68,"0","Igsf3"
4.79131096802274e-72,0.524086050967052,0.782,0.705,1.34147124482701e-67,"0","Chd1"
2.53810623945948e-71,0.32242362123194,0.957,0.939,7.10618984923866e-67,"0","Eif4g2"
3.17540609512267e-71,0.473888828964231,0.836,0.769,8.89050198512445e-67,"0","Mfge8"
7.82335022954609e-71,0.863005022977065,0.527,0.392,2.19038159726831e-66,"0","Tmem120a"
1.02353057385639e-70,0.525219065069172,0.807,0.74,2.86568090068311e-66,"0","Actr3"
1.26054730185531e-69,1.30186590285713,0.344,0.205,3.52928033573449e-65,"0","Hilpda"
4.78519412411136e-69,0.260814989242971,0.989,0.982,1.3397586508687e-64,"0","Hnrnpk"
7.53822348202846e-69,0.565829281719492,0.824,0.754,2.11055181049833e-64,"0","Sdc1"
1.08665213250797e-68,0.737401733129723,0.778,0.708,3.04240864059582e-64,"0","Sgk1"
2.44849296175403e-68,0.637937679292259,0.676,0.581,6.85529059431893e-64,"0","Akirin1"
3.64790266925189e-68,0.391886674745533,0.917,0.88,1.02133978933714e-63,"0","Ythdc1"
9.17001038859647e-68,0.774542852157465,0.7,0.63,2.56741950859924e-63,"0","Arl4c"
9.72065838782942e-68,0.688894945368333,0.656,0.554,2.72158993542448e-63,"0","Stk17b"
1.76484338333995e-67,0.337353392000683,0.967,0.948,4.94120850467519e-63,"0","Hnrnpf"
6.03919917171457e-67,0.362184032880388,0.929,0.905,1.69085498409665e-62,"0","Eif5"
2.0624613971392e-66,0.441924361179866,0.833,0.783,5.77447941971033e-62,"0","Rap1b"
2.94903840430998e-65,0.505221350175886,0.807,0.748,8.25671772438709e-61,"0","Arid5b"
6.42073866748681e-65,0.585994229361844,0.74,0.668,1.79767841212296e-60,"0","Amotl1"
1.50211323328815e-64,0.358421890809793,0.938,0.862,4.20561663056015e-60,"0","Ccnd2"
2.58107325525862e-64,1.07118618497221,0.387,0.25,7.22648890007309e-60,"0","Dusp7"
4.57765145545877e-64,0.606329588573272,0.692,0.6,1.28165085449935e-59,"0","Arl5b"
1.00126908231276e-63,0.565268348997838,0.663,0.513,2.80335317665926e-59,"0","Fmod"
2.1325113061165e-63,0.855831966989088,0.488,0.355,5.97060515486498e-59,"0","Stx3"
9.85526879536597e-63,1.64195501935975,0.197,0.085,2.75927815732657e-58,"0","Aldh3a1"
2.2127220133114e-62,1.14679033997916,0.4,0.274,6.19517909286925e-58,"0","Gpd2"
6.68756725743272e-62,0.449028167377154,0.822,0.757,1.87238508073601e-57,"0","Strap"
8.3146249343189e-62,0.670557204097105,0.632,0.526,2.32792868911061e-57,"0","Cxadr"
1.11958116827138e-61,0.587785412579847,0.784,0.739,3.13460335492622e-57,"0","Lima1"
3.18945715645358e-61,0.398992162723892,0.916,0.876,8.92984214663873e-57,"0","Anxa2"
5.75155733812986e-61,0.617510101085087,0.663,0.586,1.6103210235296e-56,"0","Ndfip2"
4.14431200652334e-60,0.698125160985094,0.642,0.553,1.1603244755864e-55,"0","Cltc"
4.68038971782495e-60,0.54227058869975,0.725,0.651,1.31041551319663e-55,"0","Midn"
6.54923682360599e-60,0.575614312932055,0.719,0.628,1.8336553258732e-55,"0","Kdm6b"
8.94261086240556e-60,0.732276494060337,0.585,0.486,2.50375218925631e-55,"0","Svil"
2.69261002363724e-59,0.359509306423589,0.924,0.881,7.53876954417954e-55,"0","Tagln2"
1.7799588150492e-58,0.383853521396899,0.861,0.824,4.98352869037474e-54,"0","Pafah1b1"
2.09117586012087e-58,1.03075957857063,0.348,0.214,5.85487417316642e-54,"0","Dapl1"
2.16582924081073e-58,0.654160488079314,0.653,0.582,6.06388870842188e-54,"0","Zyx"
2.73102946016244e-58,0.863685989714524,0.507,0.396,7.6463362825628e-54,"0","Tead1"
4.28793078968847e-58,1.27898784847132,0.297,0.175,1.20053486249698e-53,"0","Rnf217"
1.77369086345277e-57,0.467817263076694,0.794,0.748,4.96597967949507e-53,"0","Eif1a"
1.99542817630813e-57,0.368117705386768,0.913,0.878,5.58679980802751e-53,"0","Ets2"
2.04336667405418e-57,0.491374995111102,0.786,0.73,5.72101801401689e-53,"0","Hdlbp"
9.00269983462566e-57,0.781526047576316,0.522,0.417,2.52057589969849e-52,"0","Nab1"
1.20287344910516e-56,0.937522039653741,0.396,0.267,3.36780508280464e-52,"0","Col17a1"
1.34454601855008e-56,0.872130565165531,0.451,0.322,3.76445994273652e-52,"0","Irx5"
2.80228741578246e-56,1.04784860880154,0.398,0.279,7.84584430670773e-52,"0","Map2k4"
4.01849029667148e-56,0.873145434102487,0.413,0.285,1.12509691326208e-51,"0","Zswim6"
3.45089108802139e-55,0.553315117444407,0.764,0.688,9.66180486824228e-51,"0","Kcnk1"
8.92111484603436e-55,0.79738824581531,0.63,0.521,2.4977337345927e-50,"0","Spry2"
9.64157180856264e-55,0.621956627818948,0.568,0.455,2.69944727496137e-50,"0","Myc"
1.07636370494065e-54,0.583062647607382,0.749,0.692,3.01360310109284e-50,"0","Higd1a"
6.20118068933018e-53,0.38003487170038,0.721,0.622,1.73620656939866e-48,"0","Pim1"
9.24621830405242e-53,0.256732986545285,0.999,0.996,2.5887562007686e-48,"0","Dstn"
1.35011625747311e-52,1.62160946106489,0.237,0.127,3.78005549767321e-48,"0","Zdbf2"
1.5092689770519e-52,0.471653750125065,0.915,0.885,4.22565128194991e-48,"0","Sdc4"
1.95056560426003e-52,0.611598790319198,0.767,0.721,5.46119357880722e-48,"0","Eprs"
2.1796042855523e-52,0.393836148800719,0.822,0.774,6.10245607868933e-48,"0","Myh9"
2.48328949473265e-52,0.416774430002837,0.844,0.774,6.95271392735246e-48,"0","Adm"
1.66334394935003e-51,0.459089566818679,0.857,0.816,4.6570303893902e-47,"0","Mdh2"
3.614495079632e-51,0.626207637625362,0.669,0.588,1.01198633239537e-46,"0","Rel"
7.89965298448079e-51,0.312503954855248,0.93,0.874,2.21174484259493e-46,"0","Oat"
2.52620833468012e-50,0.293609344779154,0.915,0.828,7.07287809543741e-46,"0","Gm20186"
2.54548873229491e-50,0.468774683655072,0.756,0.707,7.12685935267928e-46,"0","Rsl1d1"
1.30116796734354e-49,0.277961653920506,0.938,0.918,3.64301007496845e-45,"0","Cdc42"
1.4286009015549e-49,0.948835159454908,0.397,0.28,3.99979680417341e-45,"0","Pitpnc1"
1.55597679737568e-49,0.348073798544223,0.882,0.838,4.35642383729242e-45,"0","Atp1a1"
5.01465136599328e-49,0.455472055323569,0.776,0.729,1.4040020894508e-44,"0","Itga6"
5.54410902919966e-49,0.571399101702487,0.653,0.576,1.55223964599532e-44,"0","Nolc1"
2.64878846843235e-48,0.41223640568513,0.771,0.711,7.41607795391689e-44,"0","Usp34"
6.37170268400528e-48,0.549023867965891,0.662,0.592,1.7839493174678e-43,"0","Jup"
7.23423865020631e-48,0.814728330659457,0.553,0.467,2.02544213728476e-43,"0","Acsl3"
7.26782823232954e-48,0.524140868561615,0.674,0.599,2.03484654848763e-43,"0","Txnl4a"
1.27519948842068e-47,2.11016723654615,0.103,0.033,3.57030352768023e-43,"0","Medag"
1.65136448277568e-47,1.13454093169348,0.286,0.175,4.62349027887534e-43,"0","Galnt3"
1.09579617034284e-46,0.524360646054719,0.945,0.936,3.06801011772587e-42,"0","Sat1"
1.65981356114496e-46,0.796515223055284,0.467,0.359,4.64714600849366e-42,"0","Trim29"
5.93625452204338e-46,0.766428692532101,0.514,0.417,1.66203254108171e-41,"0","Tuba4a"
3.16053159378822e-45,1.22967895755319,0.258,0.155,8.84885635628826e-41,"0","Cpeb2"
3.34999164616397e-45,0.440818276587478,0.687,0.617,9.37930661092989e-41,"0","Flna"
3.79653873402149e-45,0.459008574620721,0.807,0.765,1.06295491475134e-40,"0","Nrip1"
2.54643076418514e-44,0.288523289013058,0.982,0.985,7.12949685356555e-40,"0","Gltscr2"
3.7921401486295e-44,1.76657564988859,0.139,0.059,1.06172339881329e-39,"0","Bmp3"
2.82915945356486e-43,0.805791457355819,0.457,0.358,7.92108063809089e-39,"0","Cd44"
3.11685690950674e-43,0.266315199257504,0.908,0.85,8.72657597523696e-39,"0","Csrnp1"
5.06987716374531e-43,0.50642941693978,0.675,0.612,1.41946420830541e-38,"0","Atp1b3"
6.45330584485004e-43,0.75795181615176,0.488,0.403,1.80679657044111e-38,"0","Nmd3"
1.02936331183554e-42,0.414932575261543,0.787,0.748,2.88201140047715e-38,"0","Tceb1"
2.02894855556572e-42,2.14671506857077,0.124,0.05,5.68065016587289e-38,"0","Epgn"
2.1779470838483e-42,0.34196468553961,0.954,0.941,6.09781624535846e-38,"0","Dynll1"
3.97015863829858e-42,0.351193749880717,0.829,0.787,1.11156501555084e-37,"0","Atp2b1"
2.37042745649811e-41,1.22021093898546,0.265,0.167,6.63672279270342e-37,"0","Mpp7"
4.99645996762641e-41,0.260719153790415,0.94,0.891,1.39890886173604e-36,"0","Aldh2"
5.57728336841878e-41,0.847041287604493,0.375,0.27,1.56152779748989e-36,"0","Cacna2d1"
7.8694847079175e-41,0.480916033485645,0.711,0.662,2.20329832852274e-36,"0","Bud31"
2.19941288402832e-40,0.628132321286852,0.523,0.429,6.1579161927025e-36,"0","Pdlim7"
9.52439795620069e-40,0.67374601072724,0.632,0.595,2.66664093977707e-35,"0","Smchd1"
1.88380655556264e-39,0.62003382644591,0.555,0.48,5.27428159426429e-35,"0","Pxn"
3.1912871431377e-39,0.513596545669417,0.625,0.555,8.93496574335694e-35,"0","Irf2bp2"
4.93779175978292e-39,0.811261882143485,0.448,0.359,1.38248293690402e-34,"0","Atxn7"
5.90487695313748e-39,0.402334273056411,0.723,0.659,1.65324744933943e-34,"0","Dusp5"
1.92012144109859e-38,0.408507188943571,0.79,0.725,5.37595601078782e-34,"0","Atp1b1"
4.33408270176411e-38,0.74861123928159,0.382,0.277,1.21345647483991e-33,"0","Rassf10"
5.7391239524065e-38,0.670289624889405,0.453,0.355,1.60683992419477e-33,"0","Col16a1"
6.308418535066e-38,0.285935617413644,0.921,0.907,1.76623102144778e-33,"0","Ube2b"
7.71626269434854e-38,1.85655766378529,0.108,0.042,2.16039922916371e-33,"0","Hsf2bp"
8.12140457765535e-38,0.364294086085219,0.961,0.939,2.27383085365194e-33,"0","Cd24a"
1.26126240306015e-37,0.396778444216459,0.738,0.684,3.53128247608781e-33,"0","Ndel1"
1.82796714794928e-37,0.861334410115256,0.321,0.221,5.11794242082839e-33,"0","Spry4"
3.86526022846288e-37,0.768207548388747,0.502,0.414,1.08219555876504e-32,"0","Ndrg1"
6.42873883447803e-37,0.428915573371901,0.674,0.621,1.79991829887716e-32,"0","Cldnd1"
1.062188114437e-36,0.790969101319323,0.377,0.279,2.97391428280073e-32,"0","P4ha1"
1.57530916808659e-36,0.445920749786544,0.689,0.642,4.41055060880883e-32,"0","Fam133b"
2.71711065446889e-36,0.592701457506007,0.57,0.512,7.60736641038198e-32,"0","Cltb"
4.36510792820547e-36,0.431998416997243,0.694,0.634,1.22214291773897e-31,"0","Aig1"
6.78847844394911e-36,0.396649843879437,0.786,0.759,1.90063819473687e-31,"0","Ctnna1"
7.39547789398984e-36,1.00053009438822,0.324,0.233,2.07058590075928e-31,"0","Mthfd2"
1.06559209068792e-35,0.254008053183133,0.97,0.965,2.98344473550804e-31,"0","Pfn1"
1.08878120540999e-35,0.800231739788199,0.396,0.3,3.04836961890688e-31,"0","Foxq1"
1.26288859103481e-35,0.385985126526713,0.848,0.844,3.53583547717927e-31,"0","Rtn4"
4.13264121280278e-35,0.32654941351771,0.862,0.839,1.15705688676052e-30,"0","Morf4l2"
4.26077186119601e-35,0.370153920663923,0.604,0.517,1.19293090569766e-30,"0","Nbl1"
4.445998678756e-35,2.28434098895028,0.17,0.092,1.2447907100781e-30,"0","Areg"
4.98680861921843e-35,0.497497155109615,0.629,0.578,1.39620667720878e-30,"0","Ppp4r2"
9.14741127227103e-35,0.724671685416592,0.302,0.203,2.56109220801044e-30,"0","Mmp2"
1.20496720284925e-34,0.784270794535955,0.595,0.55,3.37366717453733e-30,"0","Fam162a"
1.71379133117649e-34,0.282514000763449,0.952,0.944,4.79827296902792e-30,"0","Atp5d"
1.8764751210277e-34,0.504792476073927,0.471,0.369,5.25375504385335e-30,"0","Ets1"
2.12637597924199e-34,0.298157266824436,0.953,0.902,5.95342746668172e-30,"0","Epcam"
2.18499953323796e-34,1.80515790753807,0.103,0.041,6.11756169315963e-30,"0","Gm16062"
2.7711897234657e-34,1.06463705857565,0.268,0.18,7.75877698775926e-30,"0","Sesn2"
3.20422474346346e-34,0.581074037265572,0.525,0.449,8.97118843674899e-30,"0","Ptpn2"
3.32032305859971e-34,0.280198094515817,0.871,0.84,9.29624049946746e-30,"0","Itgb1"
4.65444718812201e-34,0.28605139462781,0.879,0.85,1.3031521237304e-29,"0","Srsf7"
4.9012960045586e-34,0.30461938816007,0.86,0.834,1.37226485535632e-29,"0","Eif4h"
5.44559309935464e-34,0.491472633984479,0.674,0.636,1.52465715595731e-29,"0","Wdr43"
5.84007992698487e-34,0.714770357404031,0.438,0.353,1.63510557795722e-29,"0","Foxo1"
7.39878134053922e-34,0.569180386463838,0.471,0.374,2.07151079972417e-29,"0","Anxa3"
8.07613660185553e-34,0.55134202057411,0.571,0.503,2.26115672578751e-29,"0","Abi1"
8.44733498833007e-34,1.17884941445719,0.196,0.113,2.36508485003265e-29,"0","Plekhh2"
2.87468756067621e-33,0.321944061807086,0.814,0.791,8.04855023238126e-29,"0","Ubxn4"
3.16138191505302e-33,0.341901621420448,0.778,0.723,8.85123708576546e-29,"0","Ier5"
7.53905635016056e-33,0.372730698049344,0.613,0.516,2.11078499691795e-28,"0","Cdkn1c"
8.0804096365021e-33,0.60689160360554,0.492,0.406,2.26235309002786e-28,"0","Ept1"
9.61165789819885e-33,0.610886108657519,0.471,0.393,2.69107197833771e-28,"0","Mapkapk2"
2.28108565341999e-32,0.632506783230825,0.557,0.509,6.3865836124453e-28,"0","Ptges"
2.72819476502674e-32,0.355217195401432,0.788,0.765,7.63839970312186e-28,"0","Nop58"
2.95498890736391e-32,0.634963165161783,0.529,0.465,8.27337794283746e-28,"0","Efhd2"
3.09937217275704e-32,0.550258945618628,0.599,0.547,8.67762220928516e-28,"0","Picalm"
3.71240097054502e-32,0.32240465218946,0.826,0.799,1.0393980237332e-27,"0","Vapa"
4.38091868427801e-32,0.298218034563672,0.823,0.793,1.22656961322416e-27,"0","Dnajb6"
1.50331044649681e-31,0.553888990980006,0.561,0.501,4.20896858810177e-27,"0","Pole4"
1.5396858655587e-31,0.604368956886362,0.507,0.432,4.31081248639125e-27,"0","Crim1"
4.25708697736624e-31,0.659341196929908,0.469,0.399,1.191899211923e-26,"0","Pvrl1"
4.32366579587187e-31,0.333372232908947,0.742,0.688,1.21053994952821e-26,"0","Pard3"
4.80604302311298e-31,0.335961587213845,0.86,0.815,1.34559592561117e-26,"0","Ezr"
8.88103463235723e-31,0.433859566577389,0.641,0.574,2.48651207636738e-26,"0","F2rl1"
1.12258485312864e-30,1.37076770809526,0.274,0.194,3.14301307178956e-26,"0","Ethe1"
1.24745684909833e-30,0.414035611747308,0.652,0.609,3.49262968610552e-26,"0","Sf1"
1.68374760027475e-30,0.776269526575773,0.361,0.276,4.71415653124924e-26,"0","Klf16"
4.69716036877194e-30,0.694710989309494,0.45,0.381,1.31511096004877e-25,"0","Plekhf2"
5.48841852903223e-30,0.709541068763111,0.509,0.45,1.53664741975844e-25,"0","Nfkb1"
5.98416389255056e-30,0.840695382375991,0.341,0.258,1.67544620663631e-25,"0","Rasa2"
1.06334194053837e-29,1.30249930777738,0.156,0.086,2.97714476511934e-25,"0","Apol8"
1.83951598301945e-29,0.415004095438051,0.657,0.604,5.15027684925785e-25,"0","Nasp"
2.13172100199998e-29,0.497483167984516,0.536,0.465,5.96839246139955e-25,"0","Ttc19"
2.19449441619376e-29,0.66034496684506,0.565,0.516,6.14414546645928e-25,"0","Avpi1"
2.93652271068358e-29,0.614635234292716,0.552,0.505,8.22167628537188e-25,"0","Rrs1"
3.14695423940102e-29,0.490630810463719,0.57,0.514,8.81084247947499e-25,"0","Pcf11"
3.19572684204828e-29,0.479068813964591,0.734,0.713,8.94739601236678e-25,"0","Cnn3"
4.21017945076857e-29,1.25940429204745,0.178,0.104,1.17876604262618e-24,"0","Slc16a1"
4.84483510575115e-29,2.70569989609023,0.106,0.048,1.35645693290821e-24,"0","Prr9"
8.18938695674589e-29,0.359108089147744,0.773,0.734,2.29286456014972e-24,"0","Impdh2"
1.34996135949807e-28,0.343164526242079,0.737,0.707,3.77962181432269e-24,"0","Ppp2r2a"
1.99140478724215e-28,0.82105789797636,0.295,0.21,5.57553512332057e-24,"0","Prkca"
3.75431222496731e-28,0.51872489048383,0.571,0.511,1.05113233674635e-23,"0","Phlda3"
5.11191402001807e-28,0.670325744296516,0.416,0.341,1.43123368732466e-23,"0","Zwint"
6.61562856984237e-28,0.469490754099869,0.589,0.535,1.85224368698447e-23,"0","Aff4"
7.90457230808939e-28,1.04903643711521,0.233,0.155,2.21312215481887e-23,"0","Gcnt2"
9.49695302871995e-28,0.282957263642292,0.816,0.79,2.65895690898101e-23,"0","Raly"
1.33100984495078e-27,0.85247733614902,0.346,0.268,3.72656136389321e-23,"0","Aff1"
1.52441249614944e-27,0.944954888609033,0.391,0.31,4.2680501067192e-23,"0","Ceacam1"
7.55213524283226e-27,0.599167139268613,0.513,0.45,2.11444682528818e-22,"0","Sema3c"
1.49389290293351e-26,0.64445001860824,0.442,0.38,4.18260134963325e-22,"0","Nip7"
1.52987455012167e-26,0.546524210005476,0.49,0.424,4.28334276543064e-22,"0","Prkx"
2.43650245336903e-26,0.917667293833015,0.27,0.194,6.82171956894262e-22,"0","Tnik"
3.45219532013846e-26,0.426628026470268,0.646,0.596,9.66545645732367e-22,"0","Hk2"
